,date,variable,value
715,2019-07-07,best kebab arbroath,0
716,2019-07-14,best kebab arbroath,74
717,2019-07-21,best kebab arbroath,61
718,2019-07-28,best kebab arbroath,0
719,2019-08-04,best kebab arbroath,88
720,2019-08-11,best kebab arbroath,30
721,2019-08-18,best kebab arbroath,0
722,2019-08-25,best kebab arbroath,0
723,2019-09-01,best kebab arbroath,39
724,2019-09-08,best kebab arbroath,29
725,2019-09-15,best kebab arbroath,29
726,2019-09-22,best kebab arbroath,0
727,2019-09-29,best kebab arbroath,28
728,2019-10-06,best kebab arbroath,55
729,2019-10-13,best kebab arbroath,0
730,2019-10-20,best kebab arbroath,0
731,2019-10-27,best kebab arbroath,55
732,2019-11-03,best kebab arbroath,27
733,2019-11-10,best kebab arbroath,27
734,2019-11-17,best kebab arbroath,53
735,2019-11-24,best kebab arbroath,39
736,2019-12-01,best kebab arbroath,40
737,2019-12-08,best kebab arbroath,45
738,2019-12-15,best kebab arbroath,47
739,2019-12-22,best kebab arbroath,52
740,2019-12-29,best kebab arbroath,28
741,2020-01-05,best kebab arbroath,34
742,2020-01-12,best kebab arbroath,51
743,2020-01-19,best kebab arbroath,26
744,2020-01-26,best kebab arbroath,26
745,2020-02-02,best kebab arbroath,44
746,2020-02-09,best kebab arbroath,26
747,2020-02-16,best kebab arbroath,51
748,2020-02-23,best kebab arbroath,0
749,2020-03-01,best kebab arbroath,100
750,2019-03-24,best single malt scotch,100
751,2019-03-31,best single malt scotch,0
752,2019-04-07,best single malt scotch,0
753,2019-04-14,best single malt scotch,0
754,2019-04-21,best single malt scotch,33
755,2019-04-28,best single malt scotch,0
756,2019-05-05,best single malt scotch,0
757,2019-05-12,best single malt scotch,33
758,2019-05-19,best single malt scotch,32
759,2019-05-26,best single malt scotch,32
760,2019-06-02,best single malt scotch,46
761,2019-06-09,best single malt scotch,0
762,2019-06-16,best single malt scotch,32
763,2019-06-23,best single malt scotch,32
764,2019-06-30,best single malt scotch,65
765,2019-07-07,best single malt scotch,32
766,2019-07-14,best single malt scotch,48
767,2019-07-21,best single malt scotch,66
768,2019-07-28,best single malt scotch,0
769,2019-08-04,best single malt scotch,32
770,2019-08-11,best single malt scotch,79
771,2019-08-18,best single malt scotch,33
772,2019-08-25,best single malt scotch,0
773,2019-09-01,best single malt scotch,62
774,2019-09-08,best single malt scotch,31
775,2019-09-15,best single malt scotch,31
776,2019-09-22,best single malt scotch,30
777,2019-09-29,best single malt scotch,60
778,2019-10-06,best single malt scotch,29
779,2019-10-13,best single malt scotch,59
780,2019-10-20,best single malt scotch,29
781,2019-10-27,best single malt scotch,59
782,2019-11-03,best single malt scotch,0
783,2019-11-10,best single malt scotch,58
784,2019-11-17,best single malt scotch,29
785,2019-11-24,best single malt scotch,69
786,2019-12-01,best single malt scotch,86
787,2019-12-08,best single malt scotch,29
788,2019-12-15,best single malt scotch,76
789,2019-12-22,best single malt scotch,67
790,2019-12-29,best single malt scotch,60
791,2020-01-05,best single malt scotch,28
792,2020-01-12,best single malt scotch,0
793,2020-01-19,best single malt scotch,29
794,2020-01-26,best single malt scotch,0
795,2020-02-02,best single malt scotch,28
796,2020-02-09,best single malt scotch,55
797,2020-02-16,best single malt scotch,0
798,2020-02-23,best single malt scotch,27
799,2020-03-01,best single malt scotch,27
800,2019-03-24,best way to cook chicken thighs,0
801,2019-03-31,best way to cook chicken thighs,0
802,2019-04-07,best way to cook chicken thighs,34
803,2019-04-14,best way to cook chicken thighs,35
804,2019-04-21,best way to cook chicken thighs,50
805,2019-04-28,best way to cook chicken thighs,0
806,2019-05-05,best way to cook chicken thighs,33
807,2019-05-12,best way to cook chicken thighs,0
808,2019-05-19,best way to cook chicken thighs,33
809,2019-05-26,best way to cook chicken thighs,32
810,2019-06-02,best way to cook chicken thighs,31
811,2019-06-09,best way to cook chicken thighs,32
812,2019-06-16,best way to cook chicken thighs,100
813,2019-06-23,best way to cook chicken thighs,33
814,2019-06-30,best way to cook chicken thighs,50
815,2019-07-07,best way to cook chicken thighs,33
816,2019-07-14,best way to cook chicken thighs,33
817,2019-07-21,best way to cook chicken thighs,34
818,2019-07-28,best way to cook chicken thighs,34
819,2019-08-04,best way to cook chicken thighs,49
820,2019-08-11,best way to cook chicken thighs,33
821,2019-08-18,best way to cook chicken thighs,0
822,2019-08-25,best way to cook chicken thighs,34
823,2019-09-01,best way to cook chicken thighs,32
824,2019-09-08,best way to cook chicken thighs,32
825,2019-09-15,best way to cook chicken thighs,48
826,2019-09-22,best way to cook chicken thighs,0
827,2019-09-29,best way to cook chicken thighs,31
828,2019-10-06,best way to cook chicken thighs,45
829,2019-10-13,best way to cook chicken thighs,31
830,2019-10-20,best way to cook chicken thighs,30
831,2019-10-27,best way to cook chicken thighs,30
832,2019-11-03,best way to cook chicken thighs,59
833,2019-11-10,best way to cook chicken thighs,0
834,2019-11-17,best way to cook chicken thighs,0
835,2019-11-24,best way to cook chicken thighs,0
836,2019-12-01,best way to cook chicken thighs,29
837,2019-12-08,best way to cook chicken thighs,30
838,2019-12-15,best way to cook chicken thighs,0
839,2019-12-22,best way to cook chicken thighs,34
840,2019-12-29,best way to cook chicken thighs,31
841,2020-01-05,best way to cook chicken thighs,0
842,2020-01-12,best way to cook chicken thighs,70
843,2020-01-19,best way to cook chicken thighs,29
844,2020-01-26,best way to cook chicken thighs,58
845,2020-02-02,best way to cook chicken thighs,0
846,2020-02-09,best way to cook chicken thighs,28
847,2020-02-16,best way to cook chicken thighs,0
848,2020-02-23,best way to cook chicken thighs,27
849,2020-03-01,best way to cook chicken thighs,55
850,2019-03-24,best coffee shops near me,89
851,2019-03-31,best coffee shops near me,55
852,2019-04-07,best coffee shops near me,0
853,2019-04-14,best coffee shops near me,35
854,2019-04-21,best coffee shops near me,33
855,2019-04-28,best coffee shops near me,42
856,2019-05-05,best coffee shops near me,49
857,2019-05-12,best coffee shops near me,33
858,2019-05-19,best coffee shops near me,33
859,2019-05-26,best coffee shops near me,32
860,2019-06-02,best coffee shops near me,72
861,2019-06-09,best coffee shops near me,32
862,2019-06-16,best coffee shops near me,54
863,2019-06-23,best coffee shops near me,65
864,2019-06-30,best coffee shops near me,98
865,2019-07-07,best coffee shops near me,32
866,2019-07-14,best coffee shops near me,32
867,2019-07-21,best coffee shops near me,33
868,2019-07-28,best coffee shops near me,66
869,2019-08-04,best coffee shops near me,32
870,2019-08-11,best coffee shops near me,0
871,2019-08-18,best coffee shops near me,99
872,2019-08-25,best coffee shops near me,49
873,2019-09-01,best coffee shops near me,31
874,2019-09-08,best coffee shops near me,47
875,2019-09-15,best coffee shops near me,73
876,2019-09-22,best coffee shops near me,70
877,2019-09-29,best coffee shops near me,75
878,2019-10-06,best coffee shops near me,40
879,2019-10-13,best coffee shops near me,100
880,2019-10-20,best coffee shops near me,89
881,2019-10-27,best coffee shops near me,89
882,2019-11-03,best coffee shops near me,29
883,2019-11-10,best coffee shops near me,39
884,2019-11-17,best coffee shops near me,29
885,2019-11-24,best coffee shops near me,42
886,2019-12-01,best coffee shops near me,57
887,2019-12-08,best coffee shops near me,44
888,2019-12-15,best coffee shops near me,61
889,2019-12-22,best coffee shops near me,34
890,2019-12-29,best coffee shops near me,46
891,2020-01-05,best coffee shops near me,47
892,2020-01-12,best coffee shops near me,55
893,2020-01-19,best coffee shops near me,67
894,2020-01-26,best coffee shops near me,42
895,2020-02-02,best coffee shops near me,57
896,2020-02-09,best coffee shops near me,56
897,2020-02-16,best coffee shops near me,46
898,2020-02-23,best coffee shops near me,27
899,2020-03-01,best coffee shops near me,0
900,2019-03-24,best vegan cookbooks,25
901,2019-03-31,best vegan cookbooks,16
902,2019-04-07,best vegan cookbooks,17
903,2019-04-14,best vegan cookbooks,0
904,2019-04-21,best vegan cookbooks,17
905,2019-04-28,best vegan cookbooks,16
906,2019-05-05,best vegan cookbooks,16
907,2019-05-12,best vegan cookbooks,17
908,2019-05-19,best vegan cookbooks,25
909,2019-05-26,best vegan cookbooks,32
910,2019-06-02,best vegan cookbooks,0
911,2019-06-09,best vegan cookbooks,24
912,2019-06-16,best vegan cookbooks,33
913,2019-06-23,best vegan cookbooks,16
914,2019-06-30,best vegan cookbooks,0
915,2019-07-07,best vegan cookbooks,32
916,2019-07-14,best vegan cookbooks,16
917,2019-07-21,best vegan cookbooks,17
918,2019-07-28,best vegan cookbooks,17
919,2019-08-04,best vegan cookbooks,33
920,2019-08-11,best vegan cookbooks,24
921,2019-08-18,best vegan cookbooks,25
922,2019-08-25,best vegan cookbooks,33
923,2019-09-01,best vegan cookbooks,0
924,2019-09-08,best vegan cookbooks,32
925,2019-09-15,best vegan cookbooks,0
926,2019-09-22,best vegan cookbooks,15
927,2019-09-29,best vegan cookbooks,30
928,2019-10-06,best vegan cookbooks,45
929,2019-10-13,best vegan cookbooks,38
930,2019-10-20,best vegan cookbooks,52
931,2019-10-27,best vegan cookbooks,45
932,2019-11-03,best vegan cookbooks,22
933,2019-11-10,best vegan cookbooks,59
934,2019-11-17,best vegan cookbooks,65
935,2019-11-24,best vegan cookbooks,63
936,2019-12-01,best vegan cookbooks,73
937,2019-12-08,best vegan cookbooks,45
938,2019-12-15,best vegan cookbooks,100
939,2019-12-22,best vegan cookbooks,34
940,2019-12-29,best vegan cookbooks,53
941,2020-01-05,best vegan cookbooks,28
942,2020-01-12,best vegan cookbooks,28
943,2020-01-19,best vegan cookbooks,22
944,2020-01-26,best vegan cookbooks,43
945,2020-02-02,best vegan cookbooks,43
946,2020-02-09,best vegan cookbooks,14
947,2020-02-16,best vegan cookbooks,28
948,2020-02-23,best vegan cookbooks,41
949,2020-03-01,best vegan cookbooks,14
950,2019-03-24,best gore.com,36
951,2019-03-31,best gore.com,24
952,2019-04-07,best gore.com,24
953,2019-04-14,best gore.com,0
954,2019-04-21,best gore.com,24
955,2019-04-28,best gore.com,23
956,2019-05-05,best gore.com,23
957,2019-05-12,best gore.com,48
958,2019-05-19,best gore.com,24
959,2019-05-26,best gore.com,35
960,2019-06-02,best gore.com,44
961,2019-06-09,best gore.com,23
962,2019-06-16,best gore.com,47
963,2019-06-23,best gore.com,23
964,2019-06-30,best gore.com,24
965,2019-07-07,best gore.com,35
966,2019-07-14,best gore.com,35
967,2019-07-21,best gore.com,24
968,2019-07-28,best gore.com,0
969,2019-08-04,best gore.com,23
970,2019-08-11,best gore.com,23
971,2019-08-18,best gore.com,47
972,2019-08-25,best gore.com,35
973,2019-09-01,best gore.com,23
974,2019-09-08,best gore.com,22
975,2019-09-15,best gore.com,23
976,2019-09-22,best gore.com,43
977,2019-09-29,best gore.com,22
978,2019-10-06,best gore.com,21
979,2019-10-13,best gore.com,22
980,2019-10-20,best gore.com,21
981,2019-10-27,best gore.com,21
982,2019-11-03,best gore.com,0
983,2019-11-10,best gore.com,21
984,2019-11-17,best gore.com,42
985,2019-11-24,best gore.com,41
986,2019-12-01,best gore.com,21
987,2019-12-08,best gore.com,21
988,2019-12-15,best gore.com,67
989,2019-12-22,best gore.com,32
990,2019-12-29,best gore.com,29
991,2020-01-05,best gore.com,50
992,2020-01-12,best gore.com,79
993,2020-01-19,best gore.com,55
994,2020-01-26,best gore.com,81
995,2020-02-02,best gore.com,41
996,2020-02-09,best gore.com,100
997,2020-02-16,best gore.com,60
998,2020-02-23,best gore.com,52
999,2020-03-01,best gore.com,46
1000,2019-03-24,best way to cook a turkey crown,0
1001,2019-03-31,best way to cook a turkey crown,0
1002,2019-04-07,best way to cook a turkey crown,0
1003,2019-04-14,best way to cook a turkey crown,2
1004,2019-04-21,best way to cook a turkey crown,2
1005,2019-04-28,best way to cook a turkey crown,0
1006,2019-05-05,best way to cook a turkey crown,0
1007,2019-05-12,best way to cook a turkey crown,0
1008,2019-05-19,best way to cook a turkey crown,0
1009,2019-05-26,best way to cook a turkey crown,0
1010,2019-06-02,best way to cook a turkey crown,0
1011,2019-06-09,best way to cook a turkey crown,0
1012,2019-06-16,best way to cook a turkey crown,0
1013,2019-06-23,best way to cook a turkey crown,0
1014,2019-06-30,best way to cook a turkey crown,0
1015,2019-07-07,best way to cook a turkey crown,0
1016,2019-07-14,best way to cook a turkey crown,0
1017,2019-07-21,best way to cook a turkey crown,0
1018,2019-07-28,best way to cook a turkey crown,0
1019,2019-08-04,best way to cook a turkey crown,0
1020,2019-08-11,best way to cook a turkey crown,0
1021,2019-08-18,best way to cook a turkey crown,0
1022,2019-08-25,best way to cook a turkey crown,0
1023,2019-09-01,best way to cook a turkey crown,0
1024,2019-09-08,best way to cook a turkey crown,0
1025,2019-09-15,best way to cook a turkey crown,0
1026,2019-09-22,best way to cook a turkey crown,0
1027,2019-09-29,best way to cook a turkey crown,0
1028,2019-10-06,best way to cook a turkey crown,0
1029,2019-10-13,best way to cook a turkey crown,0
1030,2019-10-20,best way to cook a turkey crown,0
1031,2019-10-27,best way to cook a turkey crown,0
1032,2019-11-03,best way to cook a turkey crown,0
1033,2019-11-10,best way to cook a turkey crown,2
1034,2019-11-17,best way to cook a turkey crown,2
1035,2019-11-24,best way to cook a turkey crown,2
1036,2019-12-01,best way to cook a turkey crown,4
1037,2019-12-08,best way to cook a turkey crown,4
1038,2019-12-15,best way to cook a turkey crown,18
1039,2019-12-22,best way to cook a turkey crown,100
1040,2019-12-29,best way to cook a turkey crown,5
1041,2020-01-05,best way to cook a turkey crown,0
1042,2020-01-12,best way to cook a turkey crown,2
1043,2020-01-19,best way to cook a turkey crown,0
1044,2020-01-26,best way to cook a turkey crown,0
1045,2020-02-02,best way to cook a turkey crown,0
1046,2020-02-09,best way to cook a turkey crown,0
1047,2020-02-16,best way to cook a turkey crown,0
1048,2020-02-23,best way to cook a turkey crown,0
1049,2020-03-01,best way to cook a turkey crown,0
1050,2019-03-24,best restaurants in kent,60
1051,2019-03-31,best restaurants in kent,44
1052,2019-04-07,best restaurants in kent,44
1053,2019-04-14,best restaurants in kent,31
1054,2019-04-21,best restaurants in kent,0
1055,2019-04-28,best restaurants in kent,38
1056,2019-05-05,best restaurants in kent,29
1057,2019-05-12,best restaurants in kent,30
1058,2019-05-19,best restaurants in kent,0
1059,2019-05-26,best restaurants in kent,29
1060,2019-06-02,best restaurants in kent,28
1061,2019-06-09,best restaurants in kent,42
1062,2019-06-16,best restaurants in kent,29
1063,2019-06-23,best restaurants in kent,59
1064,2019-06-30,best restaurants in kent,73
1065,2019-07-07,best restaurants in kent,29
1066,2019-07-14,best restaurants in kent,29
1067,2019-07-21,best restaurants in kent,59
1068,2019-07-28,best restaurants in kent,39
1069,2019-08-04,best restaurants in kent,72
1070,2019-08-11,best restaurants in kent,43
1071,2019-08-18,best restaurants in kent,0
1072,2019-08-25,best restaurants in kent,29
1073,2019-09-01,best restaurants in kent,28
1074,2019-09-08,best restaurants in kent,28
1075,2019-09-15,best restaurants in kent,66
1076,2019-09-22,best restaurants in kent,53
1077,2019-09-29,best restaurants in kent,45
1078,2019-10-06,best restaurants in kent,53
1079,2019-10-13,best restaurants in kent,41
1080,2019-10-20,best restaurants in kent,80
1081,2019-10-27,best restaurants in kent,53
1082,2019-11-03,best restaurants in kent,26
1083,2019-11-10,best restaurants in kent,53
1084,2019-11-17,best restaurants in kent,0
1085,2019-11-24,best restaurants in kent,100
1086,2019-12-01,best restaurants in kent,43
1087,2019-12-08,best restaurants in kent,27
1088,2019-12-15,best restaurants in kent,56
1089,2019-12-22,best restaurants in kent,0
1090,2019-12-29,best restaurants in kent,54
1091,2020-01-05,best restaurants in kent,67
1092,2020-01-12,best restaurants in kent,49
1093,2020-01-19,best restaurants in kent,52
1094,2020-01-26,best restaurants in kent,38
1095,2020-02-02,best restaurants in kent,43
1096,2020-02-09,best restaurants in kent,75
1097,2020-02-16,best restaurants in kent,38
1098,2020-02-23,best restaurants in kent,32
1099,2020-03-01,best restaurants in kent,0
1100,2019-03-24,best indian food near me,57
1101,2019-03-31,best indian food near me,31
1102,2019-04-07,best indian food near me,55
1103,2019-04-14,best indian food near me,52
1104,2019-04-21,best indian food near me,49
1105,2019-04-28,best indian food near me,24
1106,2019-05-05,best indian food near me,49
1107,2019-05-12,best indian food near me,18
1108,2019-05-19,best indian food near me,31
1109,2019-05-26,best indian food near me,36
1110,2019-06-02,best indian food near me,58
1111,2019-06-09,best indian food near me,12
1112,2019-06-16,best indian food near me,42
1113,2019-06-23,best indian food near me,49
1114,2019-06-30,best indian food near me,61
1115,2019-07-07,best indian food near me,54
1116,2019-07-14,best indian food near me,42
1117,2019-07-21,best indian food near me,80
1118,2019-07-28,best indian food near me,68
1119,2019-08-04,best indian food near me,96
1120,2019-08-11,best indian food near me,78
1121,2019-08-18,best indian food near me,49
1122,2019-08-25,best indian food near me,74
1123,2019-09-01,best indian food near me,53
1124,2019-09-08,best indian food near me,64
1125,2019-09-15,best indian food near me,88
1126,2019-09-22,best indian food near me,90
1127,2019-09-29,best indian food near me,57
1128,2019-10-06,best indian food near me,66
1129,2019-10-13,best indian food near me,73
1130,2019-10-20,best indian food near me,100
1131,2019-10-27,best indian food near me,39
1132,2019-11-03,best indian food near me,54
1133,2019-11-10,best indian food near me,54
1134,2019-11-17,best indian food near me,43
1135,2019-11-24,best indian food near me,31
1136,2019-12-01,best indian food near me,54
1137,2019-12-08,best indian food near me,44
1138,2019-12-15,best indian food near me,46
1139,2019-12-22,best indian food near me,75
1140,2019-12-29,best indian food near me,90
1141,2020-01-05,best indian food near me,42
1142,2020-01-12,best indian food near me,72
1143,2020-01-19,best indian food near me,59
1144,2020-01-26,best indian food near me,63
1145,2020-02-02,best indian food near me,64
1146,2020-02-09,best indian food near me,83
1147,2020-02-16,best indian food near me,36
1148,2020-02-23,best indian food near me,55
1149,2020-03-01,best indian food near me,20
1150,2019-03-24,best restaurants in amsterdam,48
1151,2019-03-31,best restaurants in amsterdam,43
1152,2019-04-07,best restaurants in amsterdam,47
1153,2019-04-14,best restaurants in amsterdam,45
1154,2019-04-21,best restaurants in amsterdam,86
1155,2019-04-28,best restaurants in amsterdam,28
1156,2019-05-05,best restaurants in amsterdam,38
1157,2019-05-12,best restaurants in amsterdam,43
1158,2019-05-19,best restaurants in amsterdam,28
1159,2019-05-26,best restaurants in amsterdam,56
1160,2019-06-02,best restaurants in amsterdam,53
1161,2019-06-09,best restaurants in amsterdam,27
1162,2019-06-16,best restaurants in amsterdam,56
1163,2019-06-23,best restaurants in amsterdam,56
1164,2019-06-30,best restaurants in amsterdam,28
1165,2019-07-07,best restaurants in amsterdam,28
1166,2019-07-14,best restaurants in amsterdam,56
1167,2019-07-21,best restaurants in amsterdam,29
1168,2019-07-28,best restaurants in amsterdam,38
1169,2019-08-04,best restaurants in amsterdam,28
1170,2019-08-11,best restaurants in amsterdam,28
1171,2019-08-18,best restaurants in amsterdam,28
1172,2019-08-25,best restaurants in amsterdam,38
1173,2019-09-01,best restaurants in amsterdam,54
1174,2019-09-08,best restaurants in amsterdam,36
1175,2019-09-15,best restaurants in amsterdam,54
1176,2019-09-22,best restaurants in amsterdam,77
1177,2019-09-29,best restaurants in amsterdam,39
1178,2019-10-06,best restaurants in amsterdam,51
1179,2019-10-13,best restaurants in amsterdam,78
1180,2019-10-20,best restaurants in amsterdam,94
1181,2019-10-27,best restaurants in amsterdam,39
1182,2019-11-03,best restaurants in amsterdam,42
1183,2019-11-10,best restaurants in amsterdam,25
1184,2019-11-17,best restaurants in amsterdam,100
1185,2019-11-24,best restaurants in amsterdam,64
1186,2019-12-01,best restaurants in amsterdam,25
1187,2019-12-08,best restaurants in amsterdam,51
1188,2019-12-15,best restaurants in amsterdam,66
1189,2019-12-22,best restaurants in amsterdam,73
1190,2019-12-29,best restaurants in amsterdam,66
1191,2020-01-05,best restaurants in amsterdam,36
1192,2020-01-12,best restaurants in amsterdam,32
1193,2020-01-19,best restaurants in amsterdam,58
1194,2020-01-26,best restaurants in amsterdam,49
1195,2020-02-02,best restaurants in amsterdam,25
1196,2020-02-09,best restaurants in amsterdam,40
1197,2020-02-16,best restaurants in amsterdam,64
1198,2020-02-23,best restaurants in amsterdam,70
1199,2020-03-01,best restaurants in amsterdam,31
1200,2019-03-24,best fish and chips near me,24
1201,2019-03-31,best fish and chips near me,12
1202,2019-04-07,best fish and chips near me,21
1203,2019-04-14,best fish and chips near me,44
1204,2019-04-21,best fish and chips near me,47
1205,2019-04-28,best fish and chips near me,47
1206,2019-05-05,best fish and chips near me,23
1207,2019-05-12,best fish and chips near me,39
1208,2019-05-19,best fish and chips near me,35
1209,2019-05-26,best fish and chips near me,66
1210,2019-06-02,best fish and chips near me,53
1211,2019-06-09,best fish and chips near me,43
1212,2019-06-16,best fish and chips near me,44
1213,2019-06-23,best fish and chips near me,56
1214,2019-06-30,best fish and chips near me,35
1215,2019-07-07,best fish and chips near me,49
1216,2019-07-14,best fish and chips near me,41
1217,2019-07-21,best fish and chips near me,45
1218,2019-07-28,best fish and chips near me,56
1219,2019-08-04,best fish and chips near me,81
1220,2019-08-11,best fish and chips near me,49
1221,2019-08-18,best fish and chips near me,56
1222,2019-08-25,best fish and chips near me,100
1223,2019-09-01,best fish and chips near me,45
1224,2019-09-08,best fish and chips near me,31
1225,2019-09-15,best fish and chips near me,70
1226,2019-09-22,best fish and chips near me,21
1227,2019-09-29,best fish and chips near me,27
1228,2019-10-06,best fish and chips near me,24
1229,2019-10-13,best fish and chips near me,30
1230,2019-10-20,best fish and chips near me,40
1231,2019-10-27,best fish and chips near me,29
1232,2019-11-03,best fish and chips near me,31
1233,2019-11-10,best fish and chips near me,42
1234,2019-11-17,best fish and chips near me,39
1235,2019-11-24,best fish and chips near me,28
1236,2019-12-01,best fish and chips near me,29
1237,2019-12-08,best fish and chips near me,24
1238,2019-12-15,best fish and chips near me,25
1239,2019-12-22,best fish and chips near me,32
1240,2019-12-29,best fish and chips near me,33
1241,2020-01-05,best fish and chips near me,15
1242,2020-01-12,best fish and chips near me,19
1243,2020-01-19,best fish and chips near me,23
1244,2020-01-26,best fish and chips near me,15
1245,2020-02-02,best fish and chips near me,18
1246,2020-02-09,best fish and chips near me,26
1247,2020-02-16,best fish and chips near me,22
1248,2020-02-23,best fish and chips near me,22
1249,2020-03-01,best fish and chips near me,19
