,date,variable,value
720,2019-08-18,best oil for deep frying,25
721,2019-08-25,best oil for deep frying,24
722,2019-09-01,best oil for deep frying,35
723,2019-09-08,best oil for deep frying,35
724,2019-09-15,best oil for deep frying,23
725,2019-09-22,best oil for deep frying,45
726,2019-09-29,best oil for deep frying,22
727,2019-10-06,best oil for deep frying,22
728,2019-10-13,best oil for deep frying,52
729,2019-10-20,best oil for deep frying,34
730,2019-10-27,best oil for deep frying,22
731,2019-11-03,best oil for deep frying,32
732,2019-11-10,best oil for deep frying,22
733,2019-11-17,best oil for deep frying,22
734,2019-11-24,best oil for deep frying,42
735,2019-12-01,best oil for deep frying,22
736,2019-12-08,best oil for deep frying,44
737,2019-12-15,best oil for deep frying,38
738,2019-12-22,best oil for deep frying,100
739,2019-12-29,best oil for deep frying,45
740,2020-01-05,best oil for deep frying,42
741,2020-01-12,best oil for deep frying,20
742,2020-01-19,best oil for deep frying,28
743,2020-01-26,best oil for deep frying,21
744,2020-02-02,best oil for deep frying,28
745,2020-02-09,best oil for deep frying,31
746,2020-02-16,best oil for deep frying,83
747,2020-02-23,best oil for deep frying,30
748,2020-03-01,best oil for deep frying,61
749,2020-03-08,best oil for deep frying,21
750,2019-03-31,best chef in the world,49
751,2019-04-07,best chef in the world,49
752,2019-04-14,best chef in the world,52
753,2019-04-21,best chef in the world,33
754,2019-04-28,best chef in the world,24
755,2019-05-05,best chef in the world,24
756,2019-05-12,best chef in the world,100
757,2019-05-19,best chef in the world,33
758,2019-05-26,best chef in the world,24
759,2019-06-02,best chef in the world,35
760,2019-06-09,best chef in the world,35
761,2019-06-16,best chef in the world,0
762,2019-06-23,best chef in the world,25
763,2019-06-30,best chef in the world,25
764,2019-07-07,best chef in the world,0
765,2019-07-14,best chef in the world,24
766,2019-07-21,best chef in the world,0
767,2019-07-28,best chef in the world,50
768,2019-08-04,best chef in the world,24
769,2019-08-11,best chef in the world,48
770,2019-08-18,best chef in the world,25
771,2019-08-25,best chef in the world,49
772,2019-09-01,best chef in the world,24
773,2019-09-08,best chef in the world,47
774,2019-09-15,best chef in the world,24
775,2019-09-22,best chef in the world,38
776,2019-09-29,best chef in the world,45
777,2019-10-06,best chef in the world,56
778,2019-10-13,best chef in the world,23
779,2019-10-20,best chef in the world,23
780,2019-10-27,best chef in the world,34
781,2019-11-03,best chef in the world,22
782,2019-11-10,best chef in the world,44
783,2019-11-17,best chef in the world,65
784,2019-11-24,best chef in the world,28
785,2019-12-01,best chef in the world,65
786,2019-12-08,best chef in the world,22
787,2019-12-15,best chef in the world,70
788,2019-12-22,best chef in the world,38
789,2019-12-29,best chef in the world,30
790,2020-01-05,best chef in the world,53
791,2020-01-12,best chef in the world,63
792,2020-01-19,best chef in the world,43
793,2020-01-26,best chef in the world,21
794,2020-02-02,best chef in the world,43
795,2020-02-09,best chef in the world,0
796,2020-02-16,best chef in the world,21
797,2020-02-23,best chef in the world,0
798,2020-03-01,best chef in the world,51
799,2020-03-08,best chef in the world,0
800,2019-03-31,best cheap eats london,46
801,2019-04-07,best cheap eats london,34
802,2019-04-14,best cheap eats london,72
803,2019-04-21,best cheap eats london,34
804,2019-04-28,best cheap eats london,33
805,2019-05-05,best cheap eats london,67
806,2019-05-12,best cheap eats london,51
807,2019-05-19,best cheap eats london,34
808,2019-05-26,best cheap eats london,100
809,2019-06-02,best cheap eats london,80
810,2019-06-09,best cheap eats london,43
811,2019-06-16,best cheap eats london,51
812,2019-06-23,best cheap eats london,34
813,2019-06-30,best cheap eats london,67
814,2019-07-07,best cheap eats london,33
815,2019-07-14,best cheap eats london,0
816,2019-07-21,best cheap eats london,57
817,2019-07-28,best cheap eats london,51
818,2019-08-04,best cheap eats london,67
819,2019-08-11,best cheap eats london,83
820,2019-08-18,best cheap eats london,51
821,2019-08-25,best cheap eats london,33
822,2019-09-01,best cheap eats london,33
823,2019-09-08,best cheap eats london,48
824,2019-09-15,best cheap eats london,49
825,2019-09-22,best cheap eats london,62
826,2019-09-29,best cheap eats london,62
827,2019-10-06,best cheap eats london,31
828,2019-10-13,best cheap eats london,31
829,2019-10-20,best cheap eats london,63
830,2019-10-27,best cheap eats london,62
831,2019-11-03,best cheap eats london,40
832,2019-11-10,best cheap eats london,75
833,2019-11-17,best cheap eats london,40
834,2019-11-24,best cheap eats london,29
835,2019-12-01,best cheap eats london,30
836,2019-12-08,best cheap eats london,41
837,2019-12-15,best cheap eats london,63
838,2019-12-22,best cheap eats london,52
839,2019-12-29,best cheap eats london,31
840,2020-01-05,best cheap eats london,68
841,2020-01-12,best cheap eats london,56
842,2020-01-19,best cheap eats london,49
843,2020-01-26,best cheap eats london,29
844,2020-02-02,best cheap eats london,44
845,2020-02-09,best cheap eats london,48
846,2020-02-16,best cheap eats london,29
847,2020-02-23,best cheap eats london,56
848,2020-03-01,best cheap eats london,84
849,2020-03-08,best cheap eats london,30
850,2019-03-31,best spag bol recipe,22
851,2019-04-07,best spag bol recipe,22
852,2019-04-14,best spag bol recipe,23
853,2019-04-21,best spag bol recipe,22
854,2019-04-28,best spag bol recipe,64
855,2019-05-05,best spag bol recipe,22
856,2019-05-12,best spag bol recipe,52
857,2019-05-19,best spag bol recipe,22
858,2019-05-26,best spag bol recipe,21
859,2019-06-02,best spag bol recipe,41
860,2019-06-09,best spag bol recipe,42
861,2019-06-16,best spag bol recipe,22
862,2019-06-23,best spag bol recipe,0
863,2019-06-30,best spag bol recipe,22
864,2019-07-07,best spag bol recipe,32
865,2019-07-14,best spag bol recipe,43
866,2019-07-21,best spag bol recipe,22
867,2019-07-28,best spag bol recipe,22
868,2019-08-04,best spag bol recipe,32
869,2019-08-11,best spag bol recipe,28
870,2019-08-18,best spag bol recipe,33
871,2019-08-25,best spag bol recipe,22
872,2019-09-01,best spag bol recipe,31
873,2019-09-08,best spag bol recipe,31
874,2019-09-15,best spag bol recipe,21
875,2019-09-22,best spag bol recipe,20
876,2019-09-29,best spag bol recipe,20
877,2019-10-06,best spag bol recipe,100
878,2019-10-13,best spag bol recipe,20
879,2019-10-20,best spag bol recipe,20
880,2019-10-27,best spag bol recipe,20
881,2019-11-03,best spag bol recipe,19
882,2019-11-10,best spag bol recipe,26
883,2019-11-17,best spag bol recipe,19
884,2019-11-24,best spag bol recipe,37
885,2019-12-01,best spag bol recipe,19
886,2019-12-08,best spag bol recipe,29
887,2019-12-15,best spag bol recipe,20
888,2019-12-22,best spag bol recipe,0
889,2019-12-29,best spag bol recipe,20
890,2020-01-05,best spag bol recipe,0
891,2020-01-12,best spag bol recipe,0
892,2020-01-19,best spag bol recipe,19
893,2020-01-26,best spag bol recipe,31
894,2020-02-02,best spag bol recipe,38
895,2020-02-09,best spag bol recipe,28
896,2020-02-16,best spag bol recipe,37
897,2020-02-23,best spag bol recipe,0
898,2020-03-01,best spag bol recipe,18
899,2020-03-08,best spag bol recipe,20
900,2019-03-31,best vegan cheese uk,0
901,2019-04-07,best vegan cheese uk,43
902,2019-04-14,best vegan cheese uk,0
903,2019-04-21,best vegan cheese uk,43
904,2019-04-28,best vegan cheese uk,0
905,2019-05-05,best vegan cheese uk,56
906,2019-05-12,best vegan cheese uk,29
907,2019-05-19,best vegan cheese uk,57
908,2019-05-26,best vegan cheese uk,28
909,2019-06-02,best vegan cheese uk,54
910,2019-06-09,best vegan cheese uk,54
911,2019-06-16,best vegan cheese uk,28
912,2019-06-23,best vegan cheese uk,28
913,2019-06-30,best vegan cheese uk,28
914,2019-07-07,best vegan cheese uk,42
915,2019-07-14,best vegan cheese uk,28
916,2019-07-21,best vegan cheese uk,57
917,2019-07-28,best vegan cheese uk,29
918,2019-08-04,best vegan cheese uk,37
919,2019-08-11,best vegan cheese uk,28
920,2019-08-18,best vegan cheese uk,0
921,2019-08-25,best vegan cheese uk,42
922,2019-09-01,best vegan cheese uk,27
923,2019-09-08,best vegan cheese uk,27
924,2019-09-15,best vegan cheese uk,54
925,2019-09-22,best vegan cheese uk,39
926,2019-09-29,best vegan cheese uk,26
927,2019-10-06,best vegan cheese uk,51
928,2019-10-13,best vegan cheese uk,65
929,2019-10-20,best vegan cheese uk,26
930,2019-10-27,best vegan cheese uk,52
931,2019-11-03,best vegan cheese uk,50
932,2019-11-10,best vegan cheese uk,25
933,2019-11-17,best vegan cheese uk,100
934,2019-11-24,best vegan cheese uk,32
935,2019-12-01,best vegan cheese uk,25
936,2019-12-08,best vegan cheese uk,26
937,2019-12-15,best vegan cheese uk,53
938,2019-12-22,best vegan cheese uk,39
939,2019-12-29,best vegan cheese uk,52
940,2020-01-05,best vegan cheese uk,65
941,2020-01-12,best vegan cheese uk,80
942,2020-01-19,best vegan cheese uk,37
943,2020-01-26,best vegan cheese uk,49
944,2020-02-02,best vegan cheese uk,62
945,2020-02-09,best vegan cheese uk,48
946,2020-02-16,best vegan cheese uk,24
947,2020-02-23,best vegan cheese uk,35
948,2020-03-01,best vegan cheese uk,23
949,2020-03-08,best vegan cheese uk,23
950,2019-03-31,best vegan recipes,35
951,2019-04-07,best vegan recipes,13
952,2019-04-14,best vegan recipes,19
953,2019-04-21,best vegan recipes,26
954,2019-04-28,best vegan recipes,26
955,2019-05-05,best vegan recipes,23
956,2019-05-12,best vegan recipes,13
957,2019-05-19,best vegan recipes,13
958,2019-05-26,best vegan recipes,21
959,2019-06-02,best vegan recipes,24
960,2019-06-09,best vegan recipes,17
961,2019-06-16,best vegan recipes,32
962,2019-06-23,best vegan recipes,22
963,2019-06-30,best vegan recipes,20
964,2019-07-07,best vegan recipes,23
965,2019-07-14,best vegan recipes,34
966,2019-07-21,best vegan recipes,29
967,2019-07-28,best vegan recipes,22
968,2019-08-04,best vegan recipes,21
969,2019-08-11,best vegan recipes,16
970,2019-08-18,best vegan recipes,27
971,2019-08-25,best vegan recipes,20
972,2019-09-01,best vegan recipes,21
973,2019-09-08,best vegan recipes,26
974,2019-09-15,best vegan recipes,21
975,2019-09-22,best vegan recipes,18
976,2019-09-29,best vegan recipes,28
977,2019-10-06,best vegan recipes,20
978,2019-10-13,best vegan recipes,20
979,2019-10-20,best vegan recipes,43
980,2019-10-27,best vegan recipes,54
981,2019-11-03,best vegan recipes,49
982,2019-11-10,best vegan recipes,63
983,2019-11-17,best vegan recipes,65
984,2019-11-24,best vegan recipes,37
985,2019-12-01,best vegan recipes,43
986,2019-12-08,best vegan recipes,29
987,2019-12-15,best vegan recipes,44
988,2019-12-22,best vegan recipes,44
989,2019-12-29,best vegan recipes,100
990,2020-01-05,best vegan recipes,78
991,2020-01-12,best vegan recipes,44
992,2020-01-19,best vegan recipes,46
993,2020-01-26,best vegan recipes,54
994,2020-02-02,best vegan recipes,52
995,2020-02-09,best vegan recipes,29
996,2020-02-16,best vegan recipes,41
997,2020-02-23,best vegan recipes,34
998,2020-03-01,best vegan recipes,36
999,2020-03-08,best vegan recipes,26
1000,2019-03-31,best coffee near me,35
1001,2019-04-07,best coffee near me,41
1002,2019-04-14,best coffee near me,53
1003,2019-04-21,best coffee near me,43
1004,2019-04-28,best coffee near me,41
1005,2019-05-05,best coffee near me,29
1006,2019-05-12,best coffee near me,39
1007,2019-05-19,best coffee near me,35
1008,2019-05-26,best coffee near me,49
1009,2019-06-02,best coffee near me,36
1010,2019-06-09,best coffee near me,37
1011,2019-06-16,best coffee near me,58
1012,2019-06-23,best coffee near me,35
1013,2019-06-30,best coffee near me,58
1014,2019-07-07,best coffee near me,57
1015,2019-07-14,best coffee near me,65
1016,2019-07-21,best coffee near me,55
1017,2019-07-28,best coffee near me,55
1018,2019-08-04,best coffee near me,57
1019,2019-08-11,best coffee near me,76
1020,2019-08-18,best coffee near me,74
1021,2019-08-25,best coffee near me,100
1022,2019-09-01,best coffee near me,49
1023,2019-09-08,best coffee near me,59
1024,2019-09-15,best coffee near me,63
1025,2019-09-22,best coffee near me,60
1026,2019-09-29,best coffee near me,46
1027,2019-10-06,best coffee near me,53
1028,2019-10-13,best coffee near me,96
1029,2019-10-20,best coffee near me,42
1030,2019-10-27,best coffee near me,32
1031,2019-11-03,best coffee near me,55
1032,2019-11-10,best coffee near me,34
1033,2019-11-17,best coffee near me,41
1034,2019-11-24,best coffee near me,50
1035,2019-12-01,best coffee near me,34
1036,2019-12-08,best coffee near me,28
1037,2019-12-15,best coffee near me,54
1038,2019-12-22,best coffee near me,71
1039,2019-12-29,best coffee near me,68
1040,2020-01-05,best coffee near me,60
1041,2020-01-12,best coffee near me,29
1042,2020-01-19,best coffee near me,71
1043,2020-01-26,best coffee near me,30
1044,2020-02-02,best coffee near me,41
1045,2020-02-09,best coffee near me,56
1046,2020-02-16,best coffee near me,46
1047,2020-02-23,best coffee near me,32
1048,2020-03-01,best coffee near me,32
1049,2020-03-08,best coffee near me,53
1050,2019-03-31,best fish and chips near me,53
1051,2019-04-07,best fish and chips near me,37
1052,2019-04-14,best fish and chips near me,83
1053,2019-04-21,best fish and chips near me,41
1054,2019-04-28,best fish and chips near me,25
1055,2019-05-05,best fish and chips near me,29
1056,2019-05-12,best fish and chips near me,56
1057,2019-05-19,best fish and chips near me,15
1058,2019-05-26,best fish and chips near me,62
1059,2019-06-02,best fish and chips near me,81
1060,2019-06-09,best fish and chips near me,61
1061,2019-06-16,best fish and chips near me,52
1062,2019-06-23,best fish and chips near me,59
1063,2019-06-30,best fish and chips near me,59
1064,2019-07-07,best fish and chips near me,66
1065,2019-07-14,best fish and chips near me,55
1066,2019-07-21,best fish and chips near me,75
1067,2019-07-28,best fish and chips near me,68
1068,2019-08-04,best fish and chips near me,62
1069,2019-08-11,best fish and chips near me,62
1070,2019-08-18,best fish and chips near me,64
1071,2019-08-25,best fish and chips near me,100
1072,2019-09-01,best fish and chips near me,43
1073,2019-09-08,best fish and chips near me,36
1074,2019-09-15,best fish and chips near me,86
1075,2019-09-22,best fish and chips near me,27
1076,2019-09-29,best fish and chips near me,34
1077,2019-10-06,best fish and chips near me,34
1078,2019-10-13,best fish and chips near me,27
1079,2019-10-20,best fish and chips near me,58
1080,2019-10-27,best fish and chips near me,58
1081,2019-11-03,best fish and chips near me,36
1082,2019-11-10,best fish and chips near me,23
1083,2019-11-17,best fish and chips near me,43
1084,2019-11-24,best fish and chips near me,10
1085,2019-12-01,best fish and chips near me,23
1086,2019-12-08,best fish and chips near me,25
1087,2019-12-15,best fish and chips near me,24
1088,2019-12-22,best fish and chips near me,34
1089,2019-12-29,best fish and chips near me,34
1090,2020-01-05,best fish and chips near me,26
1091,2020-01-12,best fish and chips near me,16
1092,2020-01-19,best fish and chips near me,49
1093,2020-01-26,best fish and chips near me,19
1094,2020-02-02,best fish and chips near me,39
1095,2020-02-09,best fish and chips near me,44
1096,2020-02-16,best fish and chips near me,16
1097,2020-02-23,best fish and chips near me,34
1098,2020-03-01,best fish and chips near me,31
1099,2020-03-08,best fish and chips near me,39
1100,2019-03-31,best carbonara recipe,55
1101,2019-04-07,best carbonara recipe,54
1102,2019-04-14,best carbonara recipe,34
1103,2019-04-21,best carbonara recipe,22
1104,2019-04-28,best carbonara recipe,32
1105,2019-05-05,best carbonara recipe,21
1106,2019-05-12,best carbonara recipe,51
1107,2019-05-19,best carbonara recipe,33
1108,2019-05-26,best carbonara recipe,21
1109,2019-06-02,best carbonara recipe,31
1110,2019-06-09,best carbonara recipe,21
1111,2019-06-16,best carbonara recipe,29
1112,2019-06-23,best carbonara recipe,43
1113,2019-06-30,best carbonara recipe,51
1114,2019-07-07,best carbonara recipe,21
1115,2019-07-14,best carbonara recipe,50
1116,2019-07-21,best carbonara recipe,58
1117,2019-07-28,best carbonara recipe,22
1118,2019-08-04,best carbonara recipe,32
1119,2019-08-11,best carbonara recipe,43
1120,2019-08-18,best carbonara recipe,44
1121,2019-08-25,best carbonara recipe,22
1122,2019-09-01,best carbonara recipe,62
1123,2019-09-08,best carbonara recipe,28
1124,2019-09-15,best carbonara recipe,21
1125,2019-09-22,best carbonara recipe,20
1126,2019-09-29,best carbonara recipe,50
1127,2019-10-06,best carbonara recipe,40
1128,2019-10-13,best carbonara recipe,53
1129,2019-10-20,best carbonara recipe,79
1130,2019-10-27,best carbonara recipe,69
1131,2019-11-03,best carbonara recipe,45
1132,2019-11-10,best carbonara recipe,32
1133,2019-11-17,best carbonara recipe,77
1134,2019-11-24,best carbonara recipe,74
1135,2019-12-01,best carbonara recipe,19
1136,2019-12-08,best carbonara recipe,29
1137,2019-12-15,best carbonara recipe,41
1138,2019-12-22,best carbonara recipe,22
1139,2019-12-29,best carbonara recipe,100
1140,2020-01-05,best carbonara recipe,62
1141,2020-01-12,best carbonara recipe,18
1142,2020-01-19,best carbonara recipe,86
1143,2020-01-26,best carbonara recipe,37
1144,2020-02-02,best carbonara recipe,38
1145,2020-02-09,best carbonara recipe,37
1146,2020-02-16,best carbonara recipe,37
1147,2020-02-23,best carbonara recipe,48
1148,2020-03-01,best carbonara recipe,66
1149,2020-03-08,best carbonara recipe,47
1150,2019-03-31,best dessert near me,0
1151,2019-04-07,best dessert near me,25
1152,2019-04-14,best dessert near me,27
1153,2019-04-21,best dessert near me,26
1154,2019-04-28,best dessert near me,41
1155,2019-05-05,best dessert near me,100
1156,2019-05-12,best dessert near me,26
1157,2019-05-19,best dessert near me,25
1158,2019-05-26,best dessert near me,25
1159,2019-06-02,best dessert near me,24
1160,2019-06-09,best dessert near me,49
1161,2019-06-16,best dessert near me,25
1162,2019-06-23,best dessert near me,38
1163,2019-06-30,best dessert near me,38
1164,2019-07-07,best dessert near me,25
1165,2019-07-14,best dessert near me,62
1166,2019-07-21,best dessert near me,34
1167,2019-07-28,best dessert near me,26
1168,2019-08-04,best dessert near me,33
1169,2019-08-11,best dessert near me,50
1170,2019-08-18,best dessert near me,64
1171,2019-08-25,best dessert near me,34
1172,2019-09-01,best dessert near me,25
1173,2019-09-08,best dessert near me,24
1174,2019-09-15,best dessert near me,24
1175,2019-09-22,best dessert near me,35
1176,2019-09-29,best dessert near me,46
1177,2019-10-06,best dessert near me,23
1178,2019-10-13,best dessert near me,23
1179,2019-10-20,best dessert near me,31
1180,2019-10-27,best dessert near me,46
1181,2019-11-03,best dessert near me,45
1182,2019-11-10,best dessert near me,34
1183,2019-11-17,best dessert near me,22
1184,2019-11-24,best dessert near me,0
1185,2019-12-01,best dessert near me,33
1186,2019-12-08,best dessert near me,23
1187,2019-12-15,best dessert near me,36
1188,2019-12-22,best dessert near me,26
1189,2019-12-29,best dessert near me,23
1190,2020-01-05,best dessert near me,22
1191,2020-01-12,best dessert near me,21
1192,2020-01-19,best dessert near me,33
1193,2020-01-26,best dessert near me,0
1194,2020-02-02,best dessert near me,33
1195,2020-02-09,best dessert near me,36
1196,2020-02-16,best dessert near me,32
1197,2020-02-23,best dessert near me,31
1198,2020-03-01,best dessert near me,32
1199,2020-03-08,best dessert near me,44
1200,2019-03-31,best victoria sponge recipe,42
1201,2019-04-07,best victoria sponge recipe,25
1202,2019-04-14,best victoria sponge recipe,35
1203,2019-04-21,best victoria sponge recipe,25
1204,2019-04-28,best victoria sponge recipe,49
1205,2019-05-05,best victoria sponge recipe,41
1206,2019-05-12,best victoria sponge recipe,84
1207,2019-05-19,best victoria sponge recipe,58
1208,2019-05-26,best victoria sponge recipe,65
1209,2019-06-02,best victoria sponge recipe,31
1210,2019-06-09,best victoria sponge recipe,32
1211,2019-06-16,best victoria sponge recipe,49
1212,2019-06-23,best victoria sponge recipe,41
1213,2019-06-30,best victoria sponge recipe,58
1214,2019-07-07,best victoria sponge recipe,16
1215,2019-07-14,best victoria sponge recipe,57
1216,2019-07-21,best victoria sponge recipe,100
1217,2019-07-28,best victoria sponge recipe,34
1218,2019-08-04,best victoria sponge recipe,16
1219,2019-08-11,best victoria sponge recipe,41
1220,2019-08-18,best victoria sponge recipe,75
1221,2019-08-25,best victoria sponge recipe,99
1222,2019-09-01,best victoria sponge recipe,56
1223,2019-09-08,best victoria sponge recipe,40
1224,2019-09-15,best victoria sponge recipe,24
1225,2019-09-22,best victoria sponge recipe,61
1226,2019-09-29,best victoria sponge recipe,77
1227,2019-10-06,best victoria sponge recipe,61
1228,2019-10-13,best victoria sponge recipe,38
1229,2019-10-20,best victoria sponge recipe,30
1230,2019-10-27,best victoria sponge recipe,53
1231,2019-11-03,best victoria sponge recipe,43
1232,2019-11-10,best victoria sponge recipe,30
1233,2019-11-17,best victoria sponge recipe,22
1234,2019-11-24,best victoria sponge recipe,0
1235,2019-12-01,best victoria sponge recipe,29
1236,2019-12-08,best victoria sponge recipe,15
1237,2019-12-15,best victoria sponge recipe,31
1238,2019-12-22,best victoria sponge recipe,42
1239,2019-12-29,best victoria sponge recipe,31
1240,2020-01-05,best victoria sponge recipe,29
1241,2020-01-12,best victoria sponge recipe,28
1242,2020-01-19,best victoria sponge recipe,29
1243,2020-01-26,best victoria sponge recipe,50
1244,2020-02-02,best victoria sponge recipe,36
1245,2020-02-09,best victoria sponge recipe,56
1246,2020-02-16,best victoria sponge recipe,56
1247,2020-02-23,best victoria sponge recipe,27
1248,2020-03-01,best victoria sponge recipe,41
1249,2020-03-08,best victoria sponge recipe,16
