,date,variable,value
653,2019-04-21,cafe rouge afternoon tea,33
654,2019-04-28,cafe rouge afternoon tea,54
655,2019-05-05,cafe rouge afternoon tea,41
656,2019-05-12,cafe rouge afternoon tea,25
657,2019-05-19,cafe rouge afternoon tea,18
658,2019-05-26,cafe rouge afternoon tea,36
659,2019-06-02,cafe rouge afternoon tea,50
660,2019-06-09,cafe rouge afternoon tea,39
661,2019-06-16,cafe rouge afternoon tea,28
662,2019-06-23,cafe rouge afternoon tea,24
663,2019-06-30,cafe rouge afternoon tea,24
664,2019-07-07,cafe rouge afternoon tea,44
665,2019-07-14,cafe rouge afternoon tea,24
666,2019-07-21,cafe rouge afternoon tea,25
667,2019-07-28,cafe rouge afternoon tea,16
668,2019-08-04,cafe rouge afternoon tea,52
669,2019-08-11,cafe rouge afternoon tea,56
670,2019-08-18,cafe rouge afternoon tea,45
671,2019-08-25,cafe rouge afternoon tea,33
672,2019-09-01,cafe rouge afternoon tea,35
673,2019-09-08,cafe rouge afternoon tea,41
674,2019-09-15,cafe rouge afternoon tea,27
675,2019-09-22,cafe rouge afternoon tea,37
676,2019-09-29,cafe rouge afternoon tea,28
677,2019-10-06,cafe rouge afternoon tea,34
678,2019-10-13,cafe rouge afternoon tea,52
679,2019-10-20,cafe rouge afternoon tea,49
680,2019-10-27,cafe rouge afternoon tea,56
